Table with row headers in column A and column headers in row 4,,,,,,,,,,,
"CORE BASED STATISTICAL AREAS (CBSAs) AND COMBINED STATISTICAL AREAS (CSAs), ",,,,,,,,,,,
DECEMBER 2009,,,,,,,,,,,
CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS,County Status
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,1,,"Harrisburg-Carlisle-Lebanon, PA",Cumberland County,Pennsylvania,42041,Central
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,1,,"Harrisburg-Carlisle-Lebanon, PA",Dauphin County,Pennsylvania,42043,Central
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,1,,"Harrisburg-Carlisle-Lebanon, PA",Perry County,Pennsylvania,42099,Outlying
25460,,,"Harrison, AR",Micropolitan Statistical Area,2,,,Boone County,Arkansas,05009,Central
25460,,,"Harrison, AR",Micropolitan Statistical Area,2,,,Newton County,Arkansas,05101,Outlying
25500,,,"Harrisonburg, VA",Metropolitan Statistical Area,1,,,Rockingham County,Virginia,51165,Central
25500,,,"Harrisonburg, VA",Metropolitan Statistical Area,1,,,Harrisonburg city,Virginia,51660,Central
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,1,,"Hartford-West Hartford-Willimantic, CT",Hartford County,Connecticut,09003,Central
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,1,,"Hartford-West Hartford-Willimantic, CT",Middlesex County,Connecticut,09007,Central
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,1,,"Hartford-West Hartford-Willimantic, CT",Tolland County,Connecticut,09013,Central
25580,,,"Hastings, NE",Micropolitan Statistical Area,2,,,Adams County,Nebraska,31001,Central
25580,,,"Hastings, NE",Micropolitan Statistical Area,2,,,Clay County,Nebraska,31035,Outlying
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,1,,,Forrest County,Mississippi,28035,Central
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,1,,,Lamar County,Mississippi,28073,Central
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,1,,,Perry County,Mississippi,28111,Outlying
25660,,,"Havre, MT",Micropolitan Statistical Area,2,,,Hill County,Montana,30041,Central
25700,,,"Hays, KS",Micropolitan Statistical Area,2,,,Ellis County,Kansas,20051,Central
25720,,482,"Heber, UT",Micropolitan Statistical Area,2,,"Salt Lake City-Ogden-Clearfield, UT",Wasatch County,Utah,49051,Central
25740,,,"Helena, MT",Micropolitan Statistical Area,2,,,Jefferson County,Montana,30043,Outlying
25740,,,"Helena, MT",Micropolitan Statistical Area,2,,,Lewis and Clark County,Montana,30049,Central
25760,,,"Helena-West Helena, AR",Micropolitan Statistical Area,2,,,Phillips County,Arkansas,05107,Central
25780,,,"Henderson, NC",Micropolitan Statistical Area,2,,,Vance County,North Carolina,37181,Central
25820,,,"Hereford, TX",Micropolitan Statistical Area,2,,,Deaf Smith County,Texas,48117,Central
25860,,,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,1,,,Alexander County,North Carolina,37003,Outlying
25860,,,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,1,,,Burke County,North Carolina,37023,Central
25860,,,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,1,,,Caldwell County,North Carolina,37027,Central
25860,,,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,1,,,Catawba County,North Carolina,37035,Central
25900,,,"Hilo, HI",Micropolitan Statistical Area,2,,,Hawaii County,Hawaii,15001,Central
25940,,,"Hilton Head Island-Beaufort, SC",Micropolitan Statistical Area,2,,,Beaufort County,South Carolina,45013,Central
25940,,,"Hilton Head Island-Beaufort, SC",Micropolitan Statistical Area,2,,,Jasper County,South Carolina,45053,Outlying
25980,,496,"Hinesville-Fort Stewart, GA",Metropolitan Statistical Area,1,,"Savannah-Hinesville-Fort Stewart, GA",Liberty County,Georgia,13179,Central
25980,,496,"Hinesville-Fort Stewart, GA",Metropolitan Statistical Area,1,,"Savannah-Hinesville-Fort Stewart, GA",Long County,Georgia,13183,Outlying
26020,,,"Hobbs, NM",Micropolitan Statistical Area,2,,,Lea County,New Mexico,35025,Central
26100,,266,"Holland-Grand Haven, MI",Metropolitan Statistical Area,1,,"Grand Rapids-Muskegon-Holland, MI",Ottawa County,Michigan,26139,Central
26140,,,"Homosassa Springs, FL",Micropolitan Statistical Area,2,,,Citrus County,Florida,12017,Central
26180,,,"Honolulu, HI",Metropolitan Statistical Area,1,,,Honolulu County,Hawaii,15003,Central
26220,,,"Hood River, OR",Micropolitan Statistical Area,2,,,Hood River County,Oregon,41027,Central
26260,,,"Hope, AR",Micropolitan Statistical Area,2,,,Hempstead County,Arkansas,05057,Central
26260,,,"Hope, AR",Micropolitan Statistical Area,2,,,Nevada County,Arkansas,05099,Outlying
26300,,,"Hot Springs, AR",Metropolitan Statistical Area,1,,,Garland County,Arkansas,05051,Central
26340,,,"Houghton, MI",Micropolitan Statistical Area,2,,,Houghton County,Michigan,26061,Central
26340,,,"Houghton, MI",Micropolitan Statistical Area,2,,,Keweenaw County,Michigan,26083,Outlying
26380,,,"Houma-Bayou Cane-Thibodaux, LA",Metropolitan Statistical Area,1,,,Lafourche Parish,Louisiana,22057,Central
26380,,,"Houma-Bayou Cane-Thibodaux, LA",Metropolitan Statistical Area,1,,,Terrebonne Parish,Louisiana,22109,Central
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Austin County,Texas,48015,Outlying
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Brazoria County,Texas,48039,Central
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Chambers County,Texas,48071,Outlying
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Fort Bend County,Texas,48157,Central
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Galveston County,Texas,48167,Outlying
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Harris County,Texas,48201,Central
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Liberty County,Texas,48291,Outlying
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Montgomery County,Texas,48339,Outlying
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",San Jacinto County,Texas,48407,Outlying
26420,,288,"Houston-Sugar Land-Baytown, TX",Metropolitan Statistical Area,1,,"Houston-Baytown-Huntsville, TX",Waller County,Texas,48473,Outlying
26460,,104,"Hudson, NY",Micropolitan Statistical Area,2,,"Albany-Schenectady-Amsterdam, NY",Columbia County,New York,36021,Central
26480,,297,"Humboldt, TN",Micropolitan Statistical Area,2,,"Jackson-Humboldt, TN",Gibson County,Tennessee,47053,Central
26500,,,"Huntingdon, PA",Micropolitan Statistical Area,2,,,Huntingdon County,Pennsylvania,42061,Central
26540,,258,"Huntington, IN",Micropolitan Statistical Area,2,,"Fort Wayne-Huntington-Auburn, IN",Huntington County,Indiana,18069,Central
26580,,,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,1,,,Boyd County,Kentucky,21019,Central
26580,,,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,1,,,Greenup County,Kentucky,21089,Central
26580,,,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,1,,,Lawrence County,Ohio,39087,Central
26580,,,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,1,,,Cabell County,West Virginia,54011,Central
26580,,,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,1,,,Wayne County,West Virginia,54099,Central
26620,,290,"Huntsville, AL",Metropolitan Statistical Area,1,,"Huntsville-Decatur, AL",Limestone County,Alabama,01083,Outlying
26620,,290,"Huntsville, AL",Metropolitan Statistical Area,1,,"Huntsville-Decatur, AL",Madison County,Alabama,01089,Central
26660,,288,"Huntsville, TX",Micropolitan Statistical Area,2,,"Houston-Baytown-Huntsville, TX",Walker County,Texas,48471,Central
26700,,,"Huron, SD",Micropolitan Statistical Area,2,,,Beadle County,South Dakota,46005,Central
26740,,,"Hutchinson, KS",Micropolitan Statistical Area,2,,,Reno County,Kansas,20155,Central
26780,,378,"Hutchinson, MN",Micropolitan Statistical Area,2,,"Minneapolis-St. Paul-St. Cloud, MN-WI",McLeod County,Minnesota,27085,Central
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,1,,"Idaho Falls-Blackfoot, ID",Bonneville County,Idaho,16019,Central
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,1,,"Idaho Falls-Blackfoot, ID",Jefferson County,Idaho,16051,Outlying
26860,,,"Indiana, PA",Micropolitan Statistical Area,2,,,Indiana County,Pennsylvania,42063,Central
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Boone County,Indiana,18011,Outlying
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Brown County,Indiana,18013,Outlying
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Hamilton County,Indiana,18057,Central
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Hancock County,Indiana,18059,Outlying
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Hendricks County,Indiana,18063,Central
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Johnson County,Indiana,18081,Central
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Marion County,Indiana,18097,Central
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Morgan County,Indiana,18109,Central
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Putnam County,Indiana,18133,Outlying
26900,,294,"Indianapolis-Carmel, IN",Metropolitan Statistical Area,1,,"Indianapolis-Anderson-Columbus, IN",Shelby County,Indiana,18145,Outlying
26940,,,"Indianola, MS",Micropolitan Statistical Area,2,,,Sunflower County,Mississippi,28133,Central
26980,,,"Iowa City, IA",Metropolitan Statistical Area,1,,,Johnson County,Iowa,19103,Central
26980,,,"Iowa City, IA",Metropolitan Statistical Area,1,,,Washington County,Iowa,19183,Outlying
27020,,,"Iron Mountain, MI-WI",Micropolitan Statistical Area,2,,,Dickinson County,Michigan,26043,Central
27020,,,"Iron Mountain, MI-WI",Micropolitan Statistical Area,2,,,Florence County,Wisconsin,55037,Outlying
27060,,296,"Ithaca, NY",Metropolitan Statistical Area,1,,"Ithaca-Cortland, NY",Tompkins County,New York,36109,Central
27100,,,"Jackson, MI",Metropolitan Statistical Area,1,,,Jackson County,Michigan,26075,Central
27140,,298,"Jackson, MS",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Copiah County,Mississippi,28029,Outlying
27140,,298,"Jackson, MS",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Hinds County,Mississippi,28049,Central
27140,,298,"Jackson, MS",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Madison County,Mississippi,28089,Central
27140,,298,"Jackson, MS",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Rankin County,Mississippi,28121,Central
27140,,298,"Jackson, MS",Metropolitan Statistical Area,1,,"Jackson-Yazoo City, MS",Simpson County,Mississippi,28127,Outlying
27180,,297,"Jackson, TN",Metropolitan Statistical Area,1,,"Jackson-Humboldt, TN",Chester County,Tennessee,47023,Outlying
27180,,297,"Jackson, TN",Metropolitan Statistical Area,1,,"Jackson-Humboldt, TN",Madison County,Tennessee,47113,Central
27220,,,"Jackson, WY-ID",Micropolitan Statistical Area,2,,,Teton County,Idaho,16081,Outlying
27220,,,"Jackson, WY-ID",Micropolitan Statistical Area,2,,,Teton County,Wyoming,56039,Central
27260,,,"Jacksonville, FL",Metropolitan Statistical Area,1,,,Baker County,Florida,12003,Outlying
27260,,,"Jacksonville, FL",Metropolitan Statistical Area,1,,,Clay County,Florida,12019,Central
27260,,,"Jacksonville, FL",Metropolitan Statistical Area,1,,,Duval County,Florida,12031,Central
27260,,,"Jacksonville, FL",Metropolitan Statistical Area,1,,,Nassau County,Florida,12089,Outlying
27260,,,"Jacksonville, FL",Metropolitan Statistical Area,1,,,St. Johns County,Florida,12109,Outlying
27300,,,"Jacksonville, IL",Micropolitan Statistical Area,2,,,Morgan County,Illinois,17137,Central
27300,,,"Jacksonville, IL",Micropolitan Statistical Area,2,,,Scott County,Illinois,17171,Outlying
27340,,,"Jacksonville, NC",Metropolitan Statistical Area,1,,,Onslow County,North Carolina,37133,Central
27380,,540,"Jacksonville, TX",Micropolitan Statistical Area,2,,"Tyler-Jacksonville, TX",Cherokee County,Texas,48073,Central
27420,,,"Jamestown, ND",Micropolitan Statistical Area,2,,,Stutsman County,North Dakota,38093,Central
27460,,,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,2,,,Chautauqua County,New York,36013,Central
27500,,,"Janesville, WI",Metropolitan Statistical Area,1,,,Rock County,Wisconsin,55105,Central
27540,,,"Jasper, IN",Micropolitan Statistical Area,2,,,Dubois County,Indiana,18037,Central
27540,,,"Jasper, IN",Micropolitan Statistical Area,2,,,Pike County,Indiana,18125,Outlying
27580,,,"Jayuya, PR",Micropolitan Statistical Area,2,,,Jayuya Municipio,Puerto Rico,72073,Central
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,1,,,Callaway County,Missouri,29027,Outlying
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,1,,,Cole County,Missouri,29051,Central
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,1,,,Moniteau County,Missouri,29135,Outlying
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,1,,,Osage County,Missouri,29151,Outlying
27660,,324,"Jennings, LA",Micropolitan Statistical Area,2,,"Lake Charles-Jennings, LA",Jefferson Davis Parish,Louisiana,22053,Central
27700,,,"Jesup, GA",Micropolitan Statistical Area,2,,,Wayne County,Georgia,13305,Central
27740,,304,"Johnson City, TN",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",Carter County,Tennessee,47019,Central
27740,,304,"Johnson City, TN",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",Unicoi County,Tennessee,47171,Outlying
27740,,304,"Johnson City, TN",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",Washington County,Tennessee,47179,Central
27780,,,"Johnstown, PA",Metropolitan Statistical Area,1,,,Cambria County,Pennsylvania,42021,Central
27860,,308,"Jonesboro, AR",Metropolitan Statistical Area,1,,"Jonesboro-Paragould, AR",Craighead County,Arkansas,05031,Central
27860,,308,"Jonesboro, AR",Metropolitan Statistical Area,1,,"Jonesboro-Paragould, AR",Poinsett County,Arkansas,05111,Outlying
27900,,,"Joplin, MO",Metropolitan Statistical Area,1,,,Jasper County,Missouri,29097,Central
27900,,,"Joplin, MO",Metropolitan Statistical Area,1,,,Newton County,Missouri,29145,Outlying
27940,,,"Juneau, AK",Micropolitan Statistical Area,2,,,Juneau City and Borough,Alaska,02110,Central
27980,,,"Kahului-Wailuku, HI",Micropolitan Statistical Area,2,,,Maui County,Hawaii,15009,Central
28020,,,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,1,,,Kalamazoo County,Michigan,26077,Central
28020,,,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,1,,,Van Buren County,Michigan,26159,Outlying
28060,,,"Kalispell, MT",Micropolitan Statistical Area,2,,,Flathead County,Montana,30029,Central
28100,,176,"Kankakee-Bradley, IL",Metropolitan Statistical Area,1,,"Chicago-Naperville-Michigan City, IL-IN-WI",Kankakee County,Illinois,17091,Central
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Franklin County,Kansas,20059,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Johnson County,Kansas,20091,Central
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Leavenworth County,Kansas,20103,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Linn County,Kansas,20107,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Miami County,Kansas,20121,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Wyandotte County,Kansas,20209,Central
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Bates County,Missouri,29013,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Caldwell County,Missouri,29025,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,29037,Central
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Clay County,Missouri,29047,Central
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Clinton County,Missouri,29049,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,29095,Central
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Lafayette County,Missouri,29107,Outlying
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Platte County,Missouri,29165,Central
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,1,,"Kansas City-Overland Park-Kansas City, MO-KS",Ray County,Missouri,29177,Outlying
28180,,,"Kapaa, HI",Micropolitan Statistical Area,2,,,Kauai County,Hawaii,15007,Central
28260,,,"Kearney, NE",Micropolitan Statistical Area,2,,,Buffalo County,Nebraska,31019,Central
28260,,,"Kearney, NE",Micropolitan Statistical Area,2,,,Kearney County,Nebraska,31099,Outlying
28300,,,"Keene, NH",Micropolitan Statistical Area,2,,,Cheshire County,New Hampshire,33005,Central
28340,,258,"Kendallville, IN",Micropolitan Statistical Area,2,,"Fort Wayne-Huntington-Auburn, IN",Noble County,Indiana,18113,Central
28380,,,"Kennett, MO",Micropolitan Statistical Area,2,,,Dunklin County,Missouri,29069,Central
28420,,,"Kennewick-Pasco-Richland, WA",Metropolitan Statistical Area,1,,,Benton County,Washington,53005,Central
28420,,,"Kennewick-Pasco-Richland, WA",Metropolitan Statistical Area,1,,,Franklin County,Washington,53021,Central
28500,,,"Kerrville, TX",Micropolitan Statistical Area,2,,,Kerr County,Texas,48265,Central
